,price
2177,1085000.0
1831,469000.0
7913,320000.0
4687,205000.0
5310,390000.0
8363,570000.0
3198,210000.0
14376,546000.0
5489,751305.0
12693,640000.0
4381,717550.0
534,204000.0
3165,452250.0
16930,350500.0
11884,309500.0
21595,520000.0
2036,650000.0
5374,179000.0
19505,518000.0
1562,602500.0
12087,249500.0
15687,825000.0
11865,349900.0
2898,355000.0
8466,345000.0
9948,374950.0
7670,694000.0
12345,353000.0
13807,530000.0
15868,570000.0
18925,225000.0
15812,294450.0
1325,110000.0
6421,775000.0
5626,210000.0
6598,370000.0
3357,490000.0
9506,280000.0
6376,870000.0
1510,360000.0
19794,523950.0
1631,540000.0
10376,630000.0
5211,895000.0
7233,337500.0
18172,158000.0
11230,725000.0
19089,299500.0
17004,636100.0
17153,405000.0
3749,500000.0
6190,445000.0
8949,188000.0
4942,559000.0
9569,380000.0
5813,569500.0
11809,491500.0
13200,595000.0
405,650000.0
1567,294000.0
2567,603500.0
21533,999999.0
16542,379000.0
17554,265000.0
5683,335000.0
3082,740000.0
17907,310000.0
738,1300000.0
307,610750.0
3270,507250.0
16620,256000.0
7507,499100.0
12770,610000.0
15236,615000.0
4290,192950.0
2776,212000.0
9768,514950.0
11755,250000.0
11588,188000.0
13962,280000.0
20510,560000.0
18723,183500.0
20594,430000.0
13450,342000.0
4694,599900.0
20612,163800.0
7546,317000.0
10916,199500.0
144,500000.0
2572,439950.0
20616,300000.0
7613,275000.0
21173,880000.0
9558,247000.0
14474,610000.0
7130,460000.0
1235,435000.0
12983,490000.0
7221,258000.0
15269,552000.0
2402,322500.0
9472,495000.0
14418,606500.0
19301,234000.0
16095,549000.0
18352,246500.0
5551,600000.0
21079,294570.0
3509,535000.0
9059,354950.0
13145,417400.0
7389,292500.0
6136,543000.0
9036,667000.0
11318,524950.0
3860,645000.0
4378,359950.0
15281,339999.0
21260,495000.0
14652,760000.0
15554,348000.0
802,422120.0
11297,182000.0
14641,335000.0
15133,245500.0
21577,579000.0
17178,399950.0
17066,132825.0
6632,330000.0
12662,150000.0
8041,1440000.0
20359,279000.0
17950,289000.0
13315,417000.0
15227,603000.0
14595,485000.0
2973,219500.0
4738,233500.0
15776,546000.0
1013,538200.0
19417,152275.0
156,650000.0
7421,485000.0
11725,617000.0
14941,265000.0
6396,178000.0
20014,460940.0
8250,508000.0
21114,1139990.0
5650,672500.0
17976,360000.0
7686,566000.0
14805,189000.0
9128,862500.0
158,247000.0
3590,630000.0
3161,780000.0
18700,788000.0
1582,420000.0
13703,360500.0
16356,190000.0
2196,360000.0
12258,365000.0
504,280000.0
18615,483000.0
2373,443725.0
929,390000.0
16828,605000.0
8979,540000.0
152,282950.0
18437,690000.0
18568,810000.0
18106,176000.0
1391,439000.0
1772,467500.0
3073,728000.0
12739,320000.0
9521,615000.0
17019,357000.0
7125,314500.0
20548,460000.0
21090,720000.0
2951,655500.0
3811,880000.0
7295,395000.0
9752,329000.0
10461,330000.0
905,530000.0
5596,375000.0
3279,625000.0
17423,565000.0
10700,274900.0
4940,266500.0
15350,900000.0
4818,895000.0
12941,310000.0
351,855000.0
13004,490000.0
4240,815000.0
3316,410000.0
3266,425000.0
4633,1015000.0
2274,299500.0
12671,686500.0
17555,545400.0
2167,306000.0
7019,292000.0
1009,280300.0
13579,780000.0
10921,725000.0
17402,805000.0
16628,187000.0
3760,200000.0
10480,202000.0
7545,915000.0
6405,473000.0
4848,525000.0
19871,589500.0
1495,495000.0
4705,775000.0
20239,720000.0
3651,335000.0
12372,524000.0
5980,685000.0
289,500000.0
20848,353000.0
15574,611000.0
12058,314963.0
6320,295000.0
17966,320000.0
9113,660000.0
4255,1300000.0
14607,1000000.0
14463,930000.0
21255,471835.0
16779,589950.0
13815,168000.0
10545,850000.0
15470,275000.0
7555,320000.0
19782,362500.0
21120,820875.0
13508,869000.0
19705,291000.0
9063,439000.0
17837,638150.0
3238,271000.0
2693,542500.0
19285,208500.0
3251,530000.0
2628,455000.0
19316,221347.0
1226,234000.0
6564,330000.0
18657,237950.0
629,480000.0
10342,355000.0
3190,445000.0
11074,499990.0
19475,431200.0
19068,1415000.0
7662,365000.0
19560,724950.0
6885,400000.0
16222,439000.0
2793,223000.0
14844,220000.0
14246,545000.0
20722,750000.0
2518,462000.0
16782,150000.0
15272,237000.0
10550,947500.0
12078,725000.0
19643,650000.0
8287,382000.0
1384,433500.0
17299,285000.0
7985,980000.0
9201,272950.0
13177,585000.0
19028,295000.0
7963,569500.0
14535,640000.0
1620,208000.0
21306,579950.0
3216,632500.0
12756,765000.0
5462,845800.0
9097,314000.0
8960,675000.0
16022,300000.0
560,460000.0
7286,654000.0
7441,489950.0
7101,199950.0
27,667000.0
1085,360000.0
4015,1385000.0
12966,550000.0
6759,969000.0
5656,1017000.0
6836,1000000.0
5522,458000.0
11614,311000.0
14717,289000.0
16103,305000.0
8276,440000.0
14887,710000.0
9629,360000.0
17344,715000.0
10978,375000.0
21056,288000.0
446,1030000.0
16761,330000.0
11360,198400.0
20656,560000.0
5390,575000.0
1898,133000.0
11133,330000.0
21478,599832.0
18081,230000.0
8513,355000.0
10907,650500.0
9435,225000.0
1,538000.0
2769,199000.0
20299,419950.0
8717,445000.0
13635,765000.0
15283,607500.0
5447,300000.0
10926,300000.0
9405,353900.0
7121,500000.0
7508,676101.0
6108,361500.0
16503,630000.0
3481,415000.0
15387,679000.0
4110,350000.0
3547,1015000.0
546,782000.0
12233,525000.0
12429,1169000.0
16310,740000.0
5962,796000.0
598,515000.0
12144,299000.0
12633,265000.0
18232,581000.0
16235,800000.0
14321,691000.0
16618,369000.0
21492,400000.0
8884,183000.0
9964,335000.0
14596,685000.0
15485,257000.0
6513,535000.0
9295,510000.0
15961,469000.0
6615,225000.0
10372,463800.0
19179,475000.0
12007,250000.0
20894,1095000.0
19702,359950.0
1955,590000.0
11632,412000.0
21435,494995.0
9918,605000.0
8302,325000.0
15261,699000.0
8277,400000.0
1949,480000.0
17624,329900.0
16506,265000.0
16221,300000.0
1153,298900.0
20089,355000.0
17209,1450000.0
10945,294000.0
18351,273148.0
1343,274500.0
4478,294000.0
8510,230000.0
18947,313500.0
10875,475000.0
17821,370000.0
7503,549000.0
14177,350000.0
6224,606000.0
16686,305000.0
2664,670000.0
6722,739999.0
18605,245000.0
17723,1325000.0
2222,453000.0
20776,800000.0
13035,300000.0
3691,179950.0
13582,274000.0
6580,470000.0
13152,575000.0
15800,426000.0
8188,165000.0
9350,295000.0
3862,280000.0
5197,492450.0
8471,515000.0
12508,185000.0
20552,298450.0
9818,753000.0
4743,1490000.0
16325,180000.0
243,225000.0
18543,930000.0
19881,952990.0
14041,805000.0
16427,548000.0
11011,850000.0
19103,400000.0
11718,410000.0
11172,592500.0
7784,400000.0
15984,274950.0
1904,1045000.0
14062,201000.0
16415,595000.0
21523,579950.0
16298,887000.0
2582,965000.0
19494,410000.0
1856,339000.0
2467,332000.0
15581,400000.0
8439,377500.0
19225,199900.0
6795,472000.0
5307,1122500.0
20524,529500.0
12037,257000.0
4677,570000.0
15275,295000.0
13922,572500.0
8132,425000.0
14256,375000.0
19636,529500.0
6542,544900.0
2164,250000.0
10274,325000.0
3874,215000.0
20140,554950.0
5080,300000.0
2876,720000.0
19576,650000.0
507,442000.0
11702,250000.0
935,1200000.0
21057,989990.0
13699,580000.0
13570,394000.0
8817,465000.0
4390,527550.0
20127,639888.0
16731,468000.0
231,500000.0
17992,415000.0
20171,550000.0
2806,401000.0
13637,439000.0
11969,249000.0
14685,1465000.0
15318,334000.0
9482,165000.0
18935,460000.0
11361,495000.0
6143,260000.0
5854,512500.0
5015,439950.0
5712,472000.0
19879,909500.0
12114,250000.0
8056,435000.0
16964,475300.0
16241,646000.0
1147,510000.0
17422,302000.0
10755,400000.0
10632,563225.0
1597,390000.0
10529,770000.0
1739,600000.0
7630,507200.0
3230,511718.0
10596,525000.0
11783,370000.0
7476,1025000.0
18283,425000.0
522,515000.0
6386,350000.0
13485,470000.0
7272,1065000.0
10798,415000.0
15219,410000.0
10046,235000.0
2994,570000.0
10722,500000.0
21351,565000.0
12728,747000.0
16179,218000.0
2785,401000.0
7625,865000.0
8082,710000.0
15529,1100000.0
7690,415000.0
18922,410000.0
8237,250000.0
16404,575000.0
6095,713900.0
20808,334888.0
19044,290000.0
10151,317000.0
14121,680000.0
11684,510000.0
14255,1225000.0
15516,724000.0
17900,778000.0
15131,135000.0
16122,285000.0
7410,360000.0
6619,515000.0
13592,230000.0
11072,290000.0
9259,485000.0
1535,900000.0
6198,219000.0
609,590000.0
4330,330000.0
2611,230000.0
20406,359950.0
13438,785000.0
7620,550000.0
20235,735000.0
6927,389800.0
3277,1306000.0
2744,404000.0
6600,453000.0
8142,875000.0
17652,350000.0
14968,898000.0
1063,399950.0
13343,349000.0
2707,485000.0
4546,397500.0
11611,550000.0
12099,590000.0
17851,480000.0
13985,379000.0
19029,700000.0
14987,432500.0
4598,643500.0
2104,310000.0
4757,1465000.0
9319,514000.0
11248,575000.0
3869,1325000.0
20130,252000.0
5726,339000.0
20822,780000.0
10980,545000.0
9509,645000.0
7442,550000.0
9287,510000.0
10805,485000.0
20314,255000.0
4279,370000.0
17426,775000.0
8939,725000.0
9426,255000.0
19751,809000.0
13339,210000.0
16680,598800.0
17681,825000.0
10367,355000.0
20509,382000.0
8742,500000.0
5737,325000.0
1000,700000.0
8228,342888.0
5606,487000.0
5188,525000.0
15249,345000.0
4912,549000.0
4593,900000.0
3750,325000.0
20766,641000.0
10718,260000.0
7111,419900.0
4770,196900.0
6565,252750.0
15757,325000.0
18247,270000.0
3226,299000.0
17149,500000.0
18872,245000.0
4930,220650.0
9476,665000.0
6111,247200.0
15356,350000.0
12160,601500.0
13643,327000.0
3008,430000.0
14429,500000.0
12990,545000.0
1367,303700.0
21050,900000.0
1418,530000.0
17405,390000.0
7617,288250.0
17012,917000.0
9004,375000.0
20190,300500.0
5944,387000.0
379,435000.0
6291,390000.0
17883,379000.0
9997,533000.0
1441,264950.0
16267,1058000.0
12273,432000.0
2307,369160.0
390,345000.0
18332,130000.0
6265,538888.0
2262,455000.0
5733,550000.0
11054,339950.0
9083,585888.0
6146,420000.0
5541,385500.0
5056,339000.0
13745,400000.0
3710,361000.0
3235,580000.0
4373,191000.0
9366,325000.0
472,1199000.0
1788,256000.0
16332,257000.0
17831,600000.0
14153,475000.0
628,543500.0
6531,585000.0
3925,540000.0
12962,388500.0
386,365500.0
11551,810000.0
13293,1125000.0
8377,404500.0
1362,700000.0
13824,273500.0
21285,319000.0
2779,275000.0
17348,160000.0
18812,345000.0
17678,924000.0
13953,762300.0
19819,920000.0
20568,490000.0
3261,256000.0
10226,136500.0
6470,320000.0
13954,733000.0
16982,539950.0
7568,621000.0
1931,598800.0
9615,420000.0
4774,275000.0
14693,405000.0
17419,219000.0
7956,440000.0
7257,395000.0
6367,320000.0
5429,290000.0
9596,790000.0
18436,230000.0
17719,572500.0
19844,659950.0
20082,478000.0
7203,995000.0
15847,719000.0
11911,900000.0
10802,460000.0
15380,375000.0
14493,299999.0
16883,264950.0
16172,598000.0
16205,485000.0
14962,367300.0
16108,515000.0
6509,305000.0
930,300000.0
13096,390000.0
4091,937500.0
6849,775000.0
18973,560000.0
18209,1211000.0
1048,515000.0
9372,245000.0
2271,546800.0
12237,549000.0
9706,370037.0
1607,336000.0
20763,462000.0
10170,389950.0
3888,680000.0
3742,778000.0
18118,515000.0
4437,448000.0
20015,321000.0
8499,336500.0
21066,613500.0
10776,998000.0
15151,872500.0
7869,231200.0
5868,490000.0
2986,950000.0
5715,765000.0
7255,350000.0
14946,396000.0
6474,653000.0
15652,419950.0
1545,250000.0
21036,730000.0
11530,560000.0
2424,808900.0
3515,299950.0
2314,1400000.0
4590,345000.0
4345,230000.0
19962,445000.0
1417,1175000.0
910,234000.0
1520,264000.0
19395,846000.0
10266,217500.0
14368,480000.0
17388,330000.0
8715,460000.0
9623,358000.0
15549,565000.0
3002,669500.0
13172,490000.0
20205,789500.0
11179,477000.0
19861,328000.0
20750,370000.0
11903,280500.0
1148,725000.0
746,650000.0
11358,400000.0
16633,205000.0
3160,485000.0
15358,1046250.0
7474,460000.0
4700,670000.0
12781,207000.0
15918,960000.0
2861,443000.0
9182,400000.0
7783,338000.0
815,379000.0
6378,555000.0
749,435000.0
16178,257000.0
2295,585000.0
180,260000.0
11726,438750.0
12203,335000.0
1196,357000.0
14120,358000.0
19288,249900.0
10246,382500.0
10052,665000.0
806,308000.0
20111,320000.0
10196,548000.0
11648,250000.0
200,210000.0
14985,635000.0
19517,525000.0
12558,364000.0
7858,475000.0
13694,386500.0
561,404950.0
3422,250000.0
13233,910000.0
4582,302500.0
9594,220000.0
7645,492000.0
12040,615000.0
19820,366000.0
16201,447000.0
10738,497000.0
18586,195000.0
13583,315000.0
19650,155000.0
15463,235000.0
7715,250000.0
16024,579000.0
67,287000.0
18850,620000.0
4826,195000.0
5334,625000.0
11709,589450.0
19389,936000.0
5152,436000.0
7079,485000.0
2635,257500.0
17921,427500.0
18355,403000.0
635,415000.0
19676,359000.0
6368,445800.0
803,625000.0
3415,400000.0
14923,1340000.0
17027,445000.0
21215,309000.0
6150,300000.0
18192,345000.0
8531,415000.0
20261,834995.0
11730,635000.0
18743,489000.0
19983,479000.0
13760,542000.0
18373,655000.0
16197,840000.0
12762,355000.0
525,727500.0
18268,230000.0
487,207950.0
13955,439000.0
4587,585000.0
10194,471000.0
11080,368888.0
19591,564000.0
16447,625000.0
7061,295000.0
10458,774950.0
16508,338500.0
1051,850000.0
18888,350000.0
14964,730000.0
2661,225000.0
1544,495000.0
6337,397500.0
18435,589000.0
14508,239900.0
7411,450000.0
5891,345950.0
2111,399950.0
20085,1060000.0
8432,235000.0
8735,760500.0
5648,489000.0
1492,521000.0
15571,620000.0
8105,285000.0
1908,439950.0
20032,648000.0
4688,465000.0
19727,334950.0
7381,460000.0
10078,520000.0
11328,445000.0
17762,300000.0
7528,290000.0
4735,405100.0
7364,749950.0
4935,268000.0
14566,320000.0
16939,262500.0
223,325000.0
10176,600000.0
14559,520000.0
12920,329932.0
19744,759990.0
13067,252000.0
11644,948000.0
18678,390000.0
19674,386180.0
2534,358000.0
4354,978000.0
6260,394475.0
20714,275000.0
11183,319000.0
19821,480000.0
20390,274000.0
6638,735000.0
7202,500000.0
10323,495000.0
9673,535000.0
19195,216500.0
12717,313100.0
5783,270000.0
16482,157500.0
20646,552900.0
18387,718500.0
8247,335000.0
20749,286308.0
17080,988000.0
21135,449500.0
2949,313000.0
1708,429000.0
16638,313500.0
6204,314000.0
918,270000.0
19096,375000.0
7334,483000.0
2348,255000.0
11857,425000.0
17602,115000.0
8687,700000.0
9934,475000.0
19581,340768.0
14171,179500.0
16787,240000.0
16314,336500.0
8415,710000.0
21420,299950.0
18604,815000.0
6931,532000.0
21479,312891.0
14773,179000.0
12194,857500.0
15021,447000.0
11697,720000.0
17387,252500.0
19278,458000.0
17495,210000.0
7434,312500.0
2643,305000.0
8158,335000.0
2205,604000.0
4450,620000.0
13229,683500.0
9781,567500.0
21462,535000.0
10819,311300.0
2441,355950.0
14063,734000.0
1091,448000.0
5375,244000.0
695,245000.0
4642,295000.0
13262,392000.0
13929,409950.0
3236,374950.0
18445,401000.0
3059,424950.0
5026,576000.0
1919,460000.0
16163,205000.0
15308,492000.0
20474,379000.0
1979,210000.0
3377,144975.0
3620,525000.0
6116,704111.0
3822,549950.0
499,437500.0
5843,616000.0
1203,510000.0
1402,280000.0
5133,770000.0
15640,259950.0
11869,615000.0
12632,900000.0
639,1120000.0
4873,369500.0
14284,420000.0
10535,392500.0
3646,267000.0
6182,300000.0
12655,800000.0
18516,849000.0
2909,476000.0
4285,215000.0
18820,474950.0
16364,1200000.0
19632,580000.0
19317,330000.0
2955,329500.0
17802,508450.0
9078,351000.0
4651,125000.0
12994,749000.0
12550,330000.0
6841,641000.0
6829,332500.0
15355,389000.0
6604,600000.0
9421,329922.0
1393,490000.0
12385,599990.0
12867,399950.0
2702,675000.0
1213,245000.0
5732,499000.0
20575,429000.0
14247,235000.0
5867,175000.0
15092,257000.0
7376,295000.0
5417,433000.0
3275,153503.0
21284,716000.0
13276,905000.0
3007,524000.0
18728,192500.0
17919,1190000.0
20157,970000.0
9092,436000.0
10396,265000.0
6121,1445000.0
12266,375000.0
4646,289950.0
17809,510000.0
10289,309900.0
11798,905000.0
7852,613200.0
7789,245000.0
12197,749000.0
7030,415000.0
17111,242000.0
17546,337000.0
20861,750000.0
13290,272450.0
10704,375000.0
10166,462000.0
16333,869000.0
15247,465000.0
12949,329950.0
13632,675750.0
21322,834950.0
6839,294000.0
5552,540400.0
9399,879000.0
12602,227490.0
5387,600000.0
3881,215000.0
3596,550000.0
1818,1430000.0
11629,472000.0
13736,459950.0
7284,506000.0
503,1197350.0
4796,605000.0
10270,575000.0
16361,207000.0
16106,1425000.0
11300,230000.0
2080,545000.0
4140,1210000.0
9493,525000.0
2965,510000.0
8757,520000.0
9245,570000.0
17506,248500.0
12719,345500.0
8065,287500.0
3423,475500.0
16627,799500.0
2716,365000.0
16226,420000.0
19625,1059500.0
6053,762500.0
19768,331210.0
9954,1250000.0
16366,399000.0
11411,394000.0
8713,427550.0
2073,235000.0
5209,648475.0
13875,620000.0
830,595000.0
7409,340000.0
20609,680000.0
11213,255000.0
13044,300000.0
15697,300000.0
19194,1003000.0
6428,702000.0
4311,339000.0
14313,567500.0
13778,537500.0
1097,453500.0
2277,500000.0
15823,435000.0
19434,710000.0
20693,654000.0
17832,570000.0
17947,290000.0
11139,660000.0
18706,645000.0
16532,407000.0
16297,615000.0
9570,725000.0
3341,865000.0
5782,595000.0
11541,677500.0
9862,360000.0
15666,500000.0
17786,740000.0
12704,561500.0
14846,648000.0
3958,1145000.0
3005,228800.0
8811,750000.0
7246,212000.0
4014,820000.0
13996,160000.0
9930,275000.0
1720,830000.0
18282,330000.0
11995,175000.0
16081,1385000.0
14684,294950.0
313,1384000.0
4156,222000.0
21096,431000.0
3071,595000.0
17279,350000.0
10059,510000.0
1254,258000.0
9927,575000.0
2365,366500.0
14673,499000.0
9863,378000.0
19425,794500.0
19209,359000.0
19599,515000.0
18930,365000.0
3581,680000.0
4431,375000.0
10051,249900.0
9234,169100.0
2105,310000.0
6621,470000.0
21537,370000.0
7681,1125000.0
6628,850000.0
3995,241250.0
21364,419500.0
3653,387500.0
11715,1370000.0
5576,227500.0
11531,765000.0
8216,555000.0
13759,850000.0
569,405000.0
13027,825000.0
13175,670000.0
10129,475000.0
19290,447000.0
4376,350000.0
8730,380000.0
19976,459000.0
4186,360000.0
6821,347000.0
9302,560000.0
3214,555565.0
17270,274950.0
20477,355000.0
601,399950.0
3448,425000.0
2733,278500.0
5642,560000.0
12049,270000.0
21559,305000.0
15678,335000.0
8416,225800.0
2451,265000.0
17975,430000.0
16917,415000.0
5633,343000.0
10318,800000.0
2219,398000.0
941,315000.0
8330,315000.0
17078,322000.0
9288,195000.0
12344,160000.0
11774,232000.0
20985,300000.0
11972,839900.0
8872,408000.0
3200,178000.0
5806,216500.0
14873,605000.0
2839,280000.0
7802,1035000.0
6712,235000.0
12196,486000.0
17085,250000.0
9353,300000.0
8655,760000.0
13008,270000.0
10068,365000.0
18837,202500.0
8609,435000.0
20952,549900.0
9847,650000.0
5936,1476000.0
20893,401000.0
6124,345000.0
12715,425000.0
6022,390000.0
10004,462500.0
11602,1110000.0
11705,310000.0
6804,485000.0
3172,364000.0
18904,550000.0
2230,426000.0
12958,690500.0
3322,359000.0
1503,612000.0
19084,352750.0
6248,334000.0
6907,655000.0
17300,669000.0
21371,417250.0
11716,319950.0
13308,340000.0
9289,432500.0
16925,358000.0
16688,347500.0
15059,430000.0
16352,1185000.0
15044,484000.0
9617,240000.0
16652,430000.0
430,328500.0
10186,445000.0
10121,749950.0
9564,257100.0
2358,232000.0
8664,549950.0
173,917500.0
4055,703011.0
5736,600000.0
5949,225000.0
19313,342000.0
8661,255000.0
11635,299999.0
1758,600000.0
9140,305000.0
1206,479000.0
9977,370000.0
10197,505000.0
9239,650000.0
20938,465000.0
1294,835000.0
921,342000.0
3579,360000.0
8544,849000.0
17455,490000.0
7984,141800.0
9960,215000.0
7575,505000.0
6234,810000.0
2124,800000.0
8118,320600.0
14176,675000.0
18716,1165000.0
8123,220000.0
11087,880000.0
12454,229000.0
9528,575550.0
17550,330000.0
2708,610000.0
20260,338800.0
10150,759900.0
7383,585000.0
4790,379000.0
6685,253905.0
12284,624000.0
5329,595000.0
2709,545000.0
10297,440000.0
18944,345000.0
10856,550000.0
21267,400000.0
21589,347500.0
1508,442000.0
12828,323000.0
706,440000.0
18243,538000.0
14164,368000.0
14448,290700.0
6516,327000.0
19042,690000.0
2204,230000.0
18493,689800.0
7549,219900.0
1327,389000.0
8025,323000.0
15231,467500.0
3806,240000.0
18623,352000.0
19806,575000.0
8306,549000.0
21262,559000.0
5156,515000.0
4510,535000.0
3708,1350000.0
14163,476000.0
4627,1405000.0
14936,335000.0
11547,515000.0
7533,450000.0
16512,324900.0
8952,522000.0
17013,957000.0
11007,599950.0
1466,359000.0
516,308000.0
5396,823000.0
16405,330000.0
12952,440000.0
10285,562000.0
5796,699950.0
5526,354000.0
6072,1100000.0
20619,955000.0
9149,403504.0
21379,391000.0
2391,592000.0
12521,745000.0
17562,261590.0
12302,668750.0
16261,380000.0
4497,444900.0
14864,575000.0
13033,395000.0
